date,測站氣壓(hPa)StnPres,海平面氣壓(hPa)SeaPres,測站最高氣壓(hPa)StnPresMax,測站最高氣壓時間(LST)StnPresMaxTime,測站最低氣壓(hPa)StnPresMin,測站最低氣壓時間(LST)StnPresMinTime,Temperature,最高氣溫(℃)T Max,最高氣溫時間(LST)T Max Time,最低氣溫(℃)T Min,最低氣溫時間(LST)T Min Time,露點溫度(℃)Td dew point,相對溼度(%)RH,最小相對溼度(%)RHMin,最小相對溼度時間(LST)RHMinTime,風速(m/s)WS,風向(最多風向)(360degree)WD,最大陣風(m/s)WSGust,最大陣風風向(360degree)WDGust,最大陣風風速時間(LST)WGustTime,降水量(mm)Precp,降水時數(hr)PrecpHour,10分鐘最大降水量(mm)PrecpMax10,10分鐘最大降水起始時間(LST)PrecpMax10Time,一小時最大降水量(mm)PrecpHrMax,一小時最大降水量起始時間(LST)PrecpHrMaxTime,日照時數(hr)SunShine,日照率(%)SunShineRate,全天空日射量(MJ/㎡)GloblRad,能見度(km)VisbMean,A型蒸發量(mm)EvapA
2015-05-06,1007.0,1010.1,1008.3,2015-05-06 23:21,1005.8,2015-05-06 14:46,27.3,30.8,2015-05-06 10:35,24.4,2015-05-06 06:10,22.9,77,64,2015-05-06 10:23,2.4,230.0,9.0,200.0,2015-05-06 11:16,0.0,0.0,0.0,,0.0,,10.3,79.0,23.47,9.1,
2015-05-07,1008.1,1011.1,1009.9,2015-05-07 22:24,1006.6,2015-05-07 15:51,28.2,31.4,2015-05-07 10:08,25.4,2015-05-07 05:33,22.9,74,59,2015-05-07 10:05,2.6,330.0,9.7,330.0,2015-05-07 13:18,0.0,0.0,0.0,,0.0,,10.3,78.9,23.42,11.9,
2015-05-08,1007.3,1010.4,1009.3,2015-05-08 00:01,1005.7,2015-05-08 15:36,28.2,31.8,2015-05-08 12:15,25.8,2015-05-08 04:22,23.5,76,62,2015-05-08 12:48,2.0,10.0,8.3,280.0,2015-05-08 15:07,0.0,0.0,0.0,,0.0,,9.2,70.3,22.09,7.6,
2015-05-09,1006.8,1009.9,1008.8,2015-05-09 21:24,1005.2,2015-05-09 15:10,29.1,32.4,2015-05-09 12:52,26.3,2015-05-09 04:50,24.0,75,64,2015-05-09 13:18,2.6,310.0,9.3,330.0,2015-05-09 15:23,0.0,0.0,0.0,,0.0,,11.7,89.3,25.40,8.5,
2015-05-10,1007.6,1010.6,1008.9,2015-05-10 09:53,1005.6,2015-05-10 02:57,28.6,33.1,2015-05-10 13:17,25.5,2015-05-10 23:44,23.3,74,57,2015-05-10 14:52,3.3,10.0,9.6,310.0,2015-05-10 14:32,0.0,0.0,0.0,,0.0,,6.1,46.5,19.17,8.9,
2015-05-11,1006.7,1009.8,1008.9,2015-05-11 23:03,1004.4,2015-05-11 14:57,27.5,30.9,2015-05-11 14:08,24.9,2015-05-11 03:07,22.9,77,67,2015-05-11 15:36,3.5,340.0,11.8,330.0,2015-05-11 15:52,0.0,0.0,0.0,,0.0,,2.2,16.8,13.89,7.0,
2015-05-12,1009.1,1012.2,1010.6,2015-05-12 21:39,1007.7,2015-05-12 03:37,27.2,30.8,2015-05-12 14:12,24.2,2015-05-12 09:39,23.4,80,67,2015-05-12 00:04,1.6,180.0,6.8,250.0,2015-05-12 15:05,44.5,3.3,11.5,2015-05-12 08:34,37.0,2015-05-12 08:00,2.8,21.3,13.04,8.8,
2015-05-13,1010.1,1013.2,1011.8,2015-05-13 09:28,1008.7,2015-05-13 14:56,27.5,30.6,2015-05-13 14:40,25.5,2015-05-13 02:53,23.2,77,68,2015-05-13 13:18,2.2,200.0,8.3,230.0,2015-05-13 14:16,0.0,0.0,0.0,,0.0,,5.0,38.0,15.78,6.8,
2015-05-14,1010.5,1013.6,1012.2,2015-05-14 08:42,1009.3,2015-05-14 02:37,28.4,31.3,2015-05-14 10:18,25.9,2015-05-14 04:22,24.0,77,66,2015-05-14 11:23,3.6,200.0,12.1,220.0,2015-05-14 11:57,0.0,0.0,0.0,,0.0,,11.8,89.5,25.81,13.3,
2015-05-15,1009.9,1013.0,1012.2,2015-05-15 09:40,1007.8,2015-05-15 17:55,28.6,32.0,2015-05-15 11:35,25.9,2015-05-15 03:54,24.1,77,63,2015-05-15 13:18,3.4,210.0,11.1,200.0,2015-05-15 10:42,0.0,0.0,0.0,,0.0,,11.9,90.2,26.04,18.8,
2015-05-16,1008.3,1011.4,1010.1,2015-05-16 09:33,1006.4,2015-05-16 15:12,28.8,32.3,2015-05-16 12:06,26.4,2015-05-16 03:59,24.0,76,63,2015-05-16 12:03,1.9,190.0,7.5,260.0,2015-05-16 14:12,0.0,0.0,0.0,,0.0,,10.5,79.5,26.07,17.8,
2015-05-17,1007.3,1010.3,1008.3,2015-05-17 09:23,1005.6,2015-05-17 15:20,28.8,31.9,2015-05-17 10:46,26.3,2015-05-17 05:35,23.4,73,53,2015-05-17 12:09,2.1,260.0,9.0,270.0,2015-05-17 14:09,0.0,0.0,0.0,,0.0,,11.8,89.2,26.36,16.5,
2015-05-18,1006.9,1010.0,1008.0,2015-05-18 07:05,1005.7,2015-05-18 16:07,29.1,32.1,2015-05-18 12:33,26.5,2015-05-18 05:52,23.7,73,60,2015-05-18 09:59,2.5,200.0,9.4,260.0,2015-05-18 13:15,0.0,0.0,0.0,,0.0,,12.4,93.7,27.18,12.5,
2015-05-19,1006.5,1009.5,1008.0,2015-05-19 10:19,1004.9,2015-05-19 16:38,29.4,32.7,2015-05-19 11:23,26.9,2015-05-19 05:07,23.7,72,60,2015-05-19 11:23,2.4,260.0,8.3,270.0,2015-05-19 14:58,0.0,0.0,0.0,,0.0,,11.4,86.0,25.44,13.6,
2015-05-20,1006.7,1009.8,1008.7,2015-05-20 23:00,1005.2,2015-05-20 01:46,28.0,31.4,2015-05-20 10:56,22.9,2015-05-20 19:32,23.6,78,64,2015-05-20 12:01,3.3,200.0,12.3,10.0,2015-05-20 17:30,34.0,5.3,7.5,2015-05-20 18:44,23.0,2015-05-20 18:27,0.8,6.0,12.74,16.5,
2015-05-21,1007.8,1010.9,1009.7,2015-05-21 08:54,1005.8,2015-05-21 17:34,24.9,28.7,2015-05-21 14:34,22.8,2015-05-21 07:03,22.2,86,66,2015-05-21 15:06,2.5,140.0,9.7,140.0,2015-05-21 21:22,34.0,14.8,2.5,2015-05-21 06:26,7.0,2015-05-21 06:04,0.0,0.0,5.21,8.0,
2015-05-22,1006.2,1009.3,1007.3,2015-05-22 22:41,1005.1,2015-05-22 15:22,25.4,28.1,2015-05-22 14:43,23.6,2015-05-22 04:41,23.9,92,83,2015-05-22 09:58,3.6,130.0,13.2,150.0,2015-05-22 10:50,23.5,10.0,2.5,2015-05-22 04:28,8.0,2015-05-22 04:08,0.8,6.0,8.76,12.8,
2015-05-23,1005.4,1008.5,1006.4,2015-05-23 00:01,1003.2,2015-05-23 16:29,25.3,27.6,2015-05-23 10:33,24.3,2015-05-23 05:22,24.3,94,85,2015-05-23 10:57,2.3,140.0,7.2,170.0,2015-05-23 15:45,34.5,8.2,5.5,2015-05-23 15:23,18.0,2015-05-23 15:06,0.0,0.0,4.99,10.0,
2015-05-24,1004.5,1007.6,1006.0,2015-05-24 10:00,1002.4,2015-05-24 16:34,25.8,27.4,2015-05-24 21:12,24.6,2015-05-24 00:30,25.0,95,89,2015-05-24 22:15,4.0,230.0,12.2,150.0,2015-05-24 16:35,63.0,14.2,6.0,2015-05-24 14:33,17.5,2015-05-24 13:50,0.0,0.0,2.46,7.0,
2015-05-25,1005.4,1008.5,1008.2,2015-05-25 22:12,1002.8,2015-05-25 01:47,25.8,27.2,2015-05-25 10:27,25.0,2015-05-25 03:27,25.0,96,90,2015-05-25 20:25,1.8,170.0,15.4,250.0,2015-05-25 01:51,22.5,8.1,4.0,2015-05-25 03:09,8.5,2015-05-25 02:25,0.0,0.0,3.98,8.0,
2015-05-26,1007.8,1010.9,1009.3,2015-05-26 09:15,1006.6,2015-05-26 16:01,26.7,29.0,2015-05-26 14:53,24.3,2015-05-26 22:48,24.5,88,78,2015-05-26 17:29,2.4,170.0,9.1,280.0,2015-05-26 22:02,11.0,2.8,2.5,2015-05-26 22:18,7.5,2015-05-26 21:58,0.0,0.0,9.93,8.5,
2015-05-27,1006.5,1009.6,1007.9,2015-05-27 00:01,1005.0,2015-05-27 16:19,27.8,31.6,2015-05-27 13:41,24.3,2015-05-27 00:34,24.4,82,65,2015-05-27 13:00,2.1,200.0,7.0,230.0,2015-05-27 13:55,0.5,0.9,0.5,2015-05-27 00:32,0.5,2015-05-27 00:02,2.1,15.7,16.55,11.9,
2015-05-28,1004.7,1007.8,1006.1,2015-05-28 08:02,1003.0,2015-05-28 16:01,28.2,31.7,2015-05-28 13:36,25.0,2015-05-28 05:34,25.9,88,74,2015-05-28 15:04,2.3,190.0,8.9,210.0,2015-05-28 05:21,18.5,1.3,13.0,2015-05-28 05:23,17.5,2015-05-28 05:18,6.6,49.4,18.43,10.4,
2015-05-29,1005.9,1008.9,1007.6,2015-05-29 22:44,1004.5,2015-05-29 02:28,29.4,32.2,2015-05-29 14:38,27.3,2015-05-29 04:17,26.3,84,71,2015-05-29 14:38,2.4,250.0,7.8,280.0,2015-05-29 13:00,0.0,0.0,0.0,,0.0,,8.5,63.5,22.94,11.8,
2015-05-30,1006.5,1009.5,1008.3,2015-05-30 09:42,1004.0,2015-05-30 17:01,29.3,32.1,2015-05-30 13:15,26.8,2015-05-30 09:12,26.4,85,73,2015-05-30 12:58,2.6,240.0,8.3,260.0,2015-05-30 08:47,1.5,0.5,1.5,2015-05-30 09:07,1.5,2015-05-30 09:01,7.0,52.3,19.45,13.9,
2015-05-31,1006.5,1009.6,1008.0,2015-05-31 21:29,1005.2,2015-05-31 16:19,27.3,31.7,2015-05-31 09:42,25.6,2015-05-31 03:57,24.5,85,64,2015-05-31 10:18,1.9,130.0,10.5,280.0,2015-05-31 03:37,8.5,1.5,4.2,2015-05-31 10:58,4.5,2015-05-31 10:57,0.2,1.5,7.57,10.3,
2015-06-01,1007.4,1010.4,1009.5,2015-06-01 22:11,1005.5,2015-06-01 04:05,28.9,32.3,2015-06-01 11:53,26.2,2015-06-01 05:32,24.9,79,65,2015-06-01 13:07,2.4,210.0,7.9,250.0,2015-06-01 14:21,T,0.1,-9.8,2015-06-01 04:02,-9.8,2015-06-01 04:02,9.8,73.1,23.85,12.9,
2015-06-02,1008.1,1011.2,1009.3,2015-06-02 10:33,1006.9,2015-06-02 03:41,29.5,32.7,2015-06-02 12:03,26.6,2015-06-02 04:00,25.3,78,64,2015-06-02 13:33,3.0,220.0,9.0,200.0,2015-06-02 14:41,0.0,0.0,0.0,,0.0,,12.2,90.9,27.84,14.4,
2015-06-03,1008.1,1011.1,1009.7,2015-06-03 09:36,1006.7,2015-06-03 16:53,29.7,32.9,2015-06-03 12:34,27.1,2015-06-03 04:10,25.1,77,61,2015-06-03 15:58,2.6,290.0,8.4,310.0,2015-06-03 15:09,0.0,0.0,0.0,,0.0,,12.0,89.4,25.55,18.1,
2015-06-04,1006.9,1010.0,1008.1,2015-06-04 00:01,1005.2,2015-06-04 17:04,29.6,32.5,2015-06-04 13:34,26.7,2015-06-04 05:53,24.9,77,63,2015-06-04 12:39,2.0,310.0,7.3,310.0,2015-06-04 14:10,0.0,0.0,0.0,,0.0,,9.2,68.5,21.09,17.8,
2015-06-05,1005.4,1008.4,1006.9,2015-06-05 00:01,1003.9,2015-06-05 15:34,29.8,33.2,2015-06-05 12:13,27.4,2015-06-05 05:38,25.1,76,62,2015-06-05 12:13,2.0,280.0,8.8,250.0,2015-06-05 12:52,0.0,0.0,0.0,,0.0,,10.8,80.3,23.52,13.8,
2015-06-06,1006.4,1009.5,1008.4,2015-06-06 22:01,1005.0,2015-06-06 02:40,29.4,31.7,2015-06-06 11:49,27.5,2015-06-06 05:21,24.9,77,68,2015-06-06 12:03,2.0,260.0,8.3,270.0,2015-06-06 13:10,0.0,0.0,0.0,,0.0,,1.1,8.2,14.63,14.6,
2015-06-07,1007.7,1010.7,1008.9,2015-06-07 08:47,1006.6,2015-06-07 15:28,29.4,32.6,2015-06-07 10:08,27.5,2015-06-07 05:54,24.7,76,61,2015-06-07 12:09,2.2,250.0,7.9,260.0,2015-06-07 12:42,0.0,0.0,0.0,,0.0,,8.5,63.2,23.08,13.4,
2015-06-08,1006.6,1009.7,1007.7,2015-06-08 00:01,1004.9,2015-06-08 17:10,29.7,33.5,2015-06-08 11:11,26.9,2015-06-08 05:39,23.7,71,49,2015-06-08 11:21,2.0,170.0,6.7,240.0,2015-06-08 13:46,0.0,0.0,0.0,,0.0,,12.0,89.1,25.58,16.3,
2015-06-09,1005.9,1008.9,1007.2,2015-06-09 22:36,1004.0,2015-06-09 16:32,29.9,33.0,2015-06-09 12:20,27.0,2015-06-09 05:41,25.2,76,62,2015-06-09 08:48,2.2,270.0,9.1,270.0,2015-06-09 14:02,0.0,0.0,0.0,,0.0,,12.5,92.8,27.01,17.4,
2015-06-10,1006.2,1009.3,1007.9,2015-06-10 22:10,1003.9,2015-06-10 16:28,30.5,33.5,2015-06-10 13:45,27.8,2015-06-10 05:27,24.9,73,58,2015-06-10 11:14,2.4,250.0,7.8,270.0,2015-06-10 10:50,0.0,0.0,0.0,,0.0,,12.7,94.2,27.19,16.1,
2015-06-11,1006.9,1010.0,1008.7,2015-06-11 22:33,1005.0,2015-06-11 16:04,30.4,33.7,2015-06-11 12:17,27.9,2015-06-11 05:53,25.3,75,61,2015-06-11 12:17,2.3,250.0,7.9,260.0,2015-06-11 12:44,0.0,0.0,0.0,,0.0,,11.4,84.6,25.54,17.8,
2015-06-12,1006.7,1009.7,1008.0,2015-06-12 00:04,1004.8,2015-06-12 15:54,30.7,34.3,2015-06-12 12:21,28.4,2015-06-12 05:09,25.3,73,60,2015-06-12 13:33,2.0,300.0,7.6,310.0,2015-06-12 13:04,0.0,0.0,0.0,,0.0,,11.9,88.2,26.48,13.8,
2015-06-13,1006.5,1009.6,1008.1,2015-06-13 22:07,1004.5,2015-06-13 15:48,30.6,33.6,2015-06-13 11:12,28.5,2015-06-13 05:23,25.5,75,57,2015-06-13 11:53,3.2,210.0,10.3,250.0,2015-06-13 12:38,0.0,0.0,0.0,,0.0,,11.2,83.0,25.32,16.1,
2015-06-14,1006.9,1010.0,1008.6,2015-06-14 22:06,1005.3,2015-06-14 16:07,30.5,33.6,2015-06-14 11:50,28.3,2015-06-14 05:26,25.2,74,59,2015-06-14 14:46,4.2,190.0,12.5,220.0,2015-06-14 14:37,0.0,0.0,0.0,,0.0,,12.0,88.9,26.30,19.1,
2015-06-15,1007.4,1010.5,1008.4,2015-06-15 21:39,1005.9,2015-06-15 16:57,30.5,33.2,2015-06-15 10:32,28.6,2015-06-15 05:59,25.0,73,61,2015-06-15 11:23,3.0,220.0,11.6,210.0,2015-06-15 12:04,0.0,0.0,0.0,,0.0,,11.7,86.7,28.34,19.4,
2015-06-16,1006.1,1009.1,1007.9,2015-06-16 07:23,1004.1,2015-06-16 17:50,30.5,33.6,2015-06-16 14:40,28.4,2015-06-16 04:07,25.0,73,58,2015-06-16 12:13,3.1,230.0,8.8,250.0,2015-06-16 11:19,0.0,0.0,0.0,,0.0,,12.5,92.6,26.53,21.9,
2015-06-17,1003.6,1006.7,1005.6,2015-06-17 00:01,1002.1,2015-06-17 16:23,30.6,33.8,2015-06-17 10:51,28.0,2015-06-17 05:16,25.3,74,59,2015-06-17 10:10,2.9,290.0,10.0,250.0,2015-06-17 13:46,0.0,0.0,0.0,,0.0,,12.5,92.6,27.16,16.0,
2015-06-18,1003.5,1006.5,1004.5,2015-06-18 21:31,1002.3,2015-06-18 00:06,30.6,34.0,2015-06-18 11:41,28.4,2015-06-18 05:27,25.2,73,60,2015-06-18 10:57,2.2,290.0,8.0,260.0,2015-06-18 13:03,0.0,0.0,0.0,,0.0,,10.0,74.1,22.52,16.9,
2015-06-19,1004.5,1007.5,1006.6,2015-06-19 21:41,1003.5,2015-06-19 16:15,31.2,34.7,2015-06-19 11:00,28.5,2015-06-19 04:43,24.6,68,52,2015-06-19 11:29,2.2,300.0,8.6,280.0,2015-06-19 13:25,0.0,0.0,0.0,,0.0,,11.5,85.2,23.68,17.8,
2015-06-20,1005.0,1008.1,1006.2,2015-06-20 21:41,1003.5,2015-06-20 16:03,31.0,34.6,2015-06-20 11:10,28.7,2015-06-20 21:46,24.7,69,58,2015-06-20 11:10,2.0,290.0,8.2,250.0,2015-06-20 13:18,0.0,0.0,0.0,,0.0,,11.6,85.9,24.94,16.9,
2015-06-21,1004.9,1007.9,1006.5,2015-06-21 21:34,1002.8,2015-06-21 16:11,30.5,33.9,2015-06-21 11:40,27.9,2015-06-21 19:22,24.9,72,61,2015-06-21 09:53,2.8,220.0,12.2,220.0,2015-06-21 15:31,0.0,0.0,0.0,,0.0,,10.8,80.0,26.83,15.0,
2015-06-22,1004.3,1007.4,1006.1,2015-06-22 22:27,1002.8,2015-06-22 14:47,31.1,35.0,2015-06-22 13:52,28.1,2015-06-22 05:27,24.7,69,55,2015-06-22 11:22,3.5,200.0,14.5,220.0,2015-06-22 12:44,0.0,0.0,0.0,,0.0,,10.7,79.2,24.64,14.8,
2015-06-23,1005.7,1008.7,1007.8,2015-06-23 22:23,1004.4,2015-06-23 02:20,30.5,33.7,2015-06-23 11:55,26.6,2015-06-23 21:07,24.8,72,61,2015-06-23 11:20,5.0,190.0,16.6,180.0,2015-06-23 09:05,T,0.1,-9.8,2015-06-23 21:04,-9.8,2015-06-23 21:04,10.0,74.0,24.36,14.4,
2015-06-24,1006.1,1009.1,1007.5,2015-06-24 21:57,1004.8,2015-06-24 15:58,30.9,34.6,2015-06-24 11:24,28.7,2015-06-24 03:21,25.1,71,55,2015-06-24 11:46,4.5,190.0,12.6,240.0,2015-06-24 13:22,0.0,0.0,0.0,,0.0,,9.2,68.1,24.49,16.9,
2015-06-25,1005.8,1008.9,1006.8,2015-06-25 00:01,1004.8,2015-06-25 15:50,30.6,34.0,2015-06-25 13:28,27.0,2015-06-25 04:03,26.0,77,62,2015-06-25 11:45,3.5,190.0,10.6,200.0,2015-06-25 14:14,12.0,1.0,8.0,2015-06-25 03:55,12.0,2015-06-25 03:20,10.2,75.5,26.00,15.0,
2015-06-26,1005.8,1008.8,1007.7,2015-06-26 22:27,1004.7,2015-06-26 15:37,31.1,34.2,2015-06-26 10:34,28.3,2015-06-26 05:21,26.1,75,62,2015-06-26 10:41,3.5,230.0,8.9,220.0,2015-06-26 16:23,0.0,0.0,0.0,,0.0,,11.4,84.4,25.70,13.6,
2015-06-27,1007.6,1010.6,1008.9,2015-06-27 22:16,1006.2,2015-06-27 02:37,30.8,33.9,2015-06-27 11:44,27.7,2015-06-27 06:08,26.4,78,61,2015-06-27 11:46,3.3,250.0,8.7,240.0,2015-06-27 12:19,7.0,0.8,3.0,2015-06-27 06:30,3.5,2015-06-27 06:30,10.7,79.3,25.35,12.8,
2015-06-28,1008.0,1011.0,1009.5,2015-06-28 08:33,1006.8,2015-06-28 16:25,31.0,34.1,2015-06-28 11:00,28.9,2015-06-28 04:49,25.9,75,62,2015-06-28 14:03,2.7,190.0,9.2,270.0,2015-06-28 15:58,0.0,0.0,0.0,,0.0,,10.9,80.8,24.87,15.3,
2015-06-29,1006.3,1009.3,1007.7,2015-06-29 07:53,1004.8,2015-06-29 17:09,30.8,34.0,2015-06-29 13:24,28.5,2015-06-29 04:12,25.7,75,61,2015-06-29 15:39,2.8,190.0,9.4,280.0,2015-06-29 11:19,0.0,0.0,0.0,,0.0,,10.1,74.9,23.76,16.5,
2015-06-30,1004.3,1007.3,1005.9,2015-06-30 00:01,1002.6,2015-06-30 17:18,30.9,33.9,2015-06-30 12:35,28.2,2015-06-30 04:57,25.5,73,58,2015-06-30 12:16,2.8,190.0,8.5,270.0,2015-06-30 12:46,0.0,0.0,0.0,,0.0,,11.0,81.6,23.54,18.1,
2015-07-01,1002.8,1005.8,1004.1,2015-07-01 00:12,1001.2,2015-07-01 16:16,30.8,34.0,2015-07-01 11:50,28.2,2015-07-01 13:14,26.0,76,64,2015-07-01 10:33,2.5,190.0,9.7,270.0,2015-07-01 13:00,4.0,0.2,3.0,2015-07-01 13:07,4.0,2015-07-01 12:20,7.1,52.7,18.65,13.3,
2015-07-02,1002.2,1005.2,1003.4,2015-07-02 22:02,1001.1,2015-07-02 16:15,30.6,32.9,2015-07-02 14:11,28.3,2015-07-02 02:44,26.6,80,67,2015-07-02 14:33,2.8,250.0,9.6,270.0,2015-07-02 15:24,4.5,1.1,2.5,2015-07-02 02:32,3.0,2015-07-02 01:42,7.5,55.6,19.16,11.1,
2015-07-03,1001.7,1004.7,1002.8,2015-07-03 07:56,1000.4,2015-07-03 15:58,30.7,34.1,2015-07-03 12:13,28.5,2015-07-03 05:31,25.9,76,63,2015-07-03 12:13,2.8,250.0,9.2,260.0,2015-07-03 14:47,0.0,0.0,0.0,,0.0,,11.0,81.6,24.19,11.6,
2015-07-04,1000.7,1003.7,1001.7,2015-07-04 09:09,999.1,2015-07-04 16:29,30.7,34.1,2015-07-04 12:41,28.4,2015-07-04 05:06,25.6,75,60,2015-07-04 14:38,3.6,10.0,11.8,340.0,2015-07-04 15:36,0.0,0.0,0.0,,0.0,,8.3,61.6,21.10,12.0,
2015-07-05,999.1,1002.1,1000.8,2015-07-05 00:01,996.8,2015-07-05 14:54,29.7,34.1,2015-07-05 12:47,27.2,2015-07-05 19:35,26.0,81,67,2015-07-05 10:57,3.5,10.0,11.1,340.0,2015-07-05 14:35,2.0,0.8,1.5,2015-07-05 16:17,2.0,2015-07-05 16:06,5.5,40.9,20.19,7.8,
2015-07-06,996.9,999.9,998.7,2015-07-06 00:07,995.3,2015-07-06 16:32,28.8,32.3,2015-07-06 12:11,27.3,2015-07-06 04:38,25.9,84,73,2015-07-06 12:11,3.0,10.0,8.3,340.0,2015-07-06 15:24,1.0,0.4,1.0,2015-07-06 17:15,1.0,2015-07-06 17:15,1.6,11.9,13.23,6.3,
2015-07-07,996.9,1000.0,998.3,2015-07-07 22:09,995.8,2015-07-07 04:00,27.9,30.8,2015-07-07 10:06,26.4,2015-07-07 17:05,25.9,89,75,2015-07-07 10:00,1.9,20.0,8.5,210.0,2015-07-07 11:39,15.0,5.4,6.0,2015-07-07 15:25,12.0,2015-07-07 15:15,0.9,6.7,9.58,4.9,
2015-07-08,996.2,999.2,997.7,2015-07-08 22:03,994.3,2015-07-08 15:16,27.0,28.6,2015-07-08 15:39,26.2,2015-07-08 01:40,25.7,93,85,2015-07-08 17:34,2.1,140.0,10.7,170.0,2015-07-08 19:16,19.0,11.9,1.5,2015-07-08 11:51,5.0,2015-07-08 18:40,0.0,0.0,6.02,6.3,
2015-07-09,996.6,999.6,998.5,2015-07-09 09:37,995.1,2015-07-09 16:38,29.4,32.6,2015-07-09 15:01,26.5,2015-07-09 02:04,25.6,81,68,2015-07-09 09:44,3.2,330.0,12.0,170.0,2015-07-09 03:54,0.0,0.0,0.0,,0.0,,9.0,67.0,19.30,10.3,
2015-07-10,994.1,997.1,996.1,2015-07-10 22:07,992.6,2015-07-10 14:21,28.8,31.3,2015-07-10 14:13,27.0,2015-07-10 06:09,24.8,79,68,2015-07-10 15:00,5.4,10.0,19.0,10.0,2015-07-10 16:30,0.0,0.0,0.0,,0.0,,2.5,18.6,14.08,8.6,
2015-07-11,996.9,999.9,999.5,2015-07-11 22:28,994.8,2015-07-11 03:53,29.2,31.7,2015-07-11 13:46,27.7,2015-07-11 01:16,25.8,82,74,2015-07-11 13:46,4.6,260.0,12.4,280.0,2015-07-11 05:26,1.0,0.5,0.5,2015-07-11 01:14,0.5,2015-07-11 01:14,4.0,29.8,16.34,9.5,
2015-07-12,999.7,1002.7,1001.8,2015-07-12 22:14,998.3,2015-07-12 03:28,29.2,31.9,2015-07-12 13:33,27.3,2015-07-12 01:18,26.2,84,76,2015-07-12 12:21,3.8,220.0,10.3,220.0,2015-07-12 08:04,2.5,0.6,2.0,2015-07-12 01:15,2.5,2015-07-12 00:52,4.5,33.6,15.26,7.8,
2015-07-13,1000.8,1003.8,1002.5,2015-07-13 10:01,998.9,2015-07-13 16:12,29.0,33.0,2015-07-13 14:45,26.7,2015-07-13 23:40,25.8,84,67,2015-07-13 11:38,2.4,130.0,8.5,280.0,2015-07-13 16:46,9.0,1.7,3.5,2015-07-13 08:45,7.0,2015-07-13 08:36,8.0,59.7,19.84,7.6,
2015-07-14,1000.6,1003.6,1002.1,2015-07-14 22:06,998.9,2015-07-14 15:35,29.7,33.5,2015-07-14 13:15,26.8,2015-07-14 00:01,24.8,75,66,2015-07-14 13:06,2.1,300.0,8.3,310.0,2015-07-14 12:40,0.0,0.0,0.0,,0.0,,10.0,74.7,23.07,7.9,
2015-07-15,999.9,1002.9,1001.5,2015-07-15 00:01,997.9,2015-07-15 16:19,29.6,32.4,2015-07-15 13:28,27.3,2015-07-15 03:33,25.1,77,67,2015-07-15 13:24,2.5,240.0,7.2,220.0,2015-07-15 12:11,0.0,0.0,0.0,,0.0,,10.0,74.8,23.81,11.1,
2015-07-16,998.1,1001.1,1000.0,2015-07-16 23:18,995.8,2015-07-16 16:37,30.2,34.0,2015-07-16 12:01,27.7,2015-07-16 04:45,25.1,74,62,2015-07-16 12:01,2.7,330.0,10.2,320.0,2015-07-16 15:03,0.0,0.0,0.0,,0.0,,6.8,50.9,18.12,8.8,
2015-07-17,999.8,1002.8,1001.4,2015-07-17 23:02,998.5,2015-07-17 16:03,30.5,33.9,2015-07-17 12:44,27.5,2015-07-17 05:29,24.6,72,59,2015-07-17 11:59,2.5,300.0,7.7,160.0,2015-07-17 22:59,0.0,0.0,0.0,,0.0,,11.4,85.4,24.30,6.9,
2015-07-18,1000.5,1003.6,1002.1,2015-07-18 21:42,999.2,2015-07-18 15:57,29.1,33.0,2015-07-18 12:19,26.5,2015-07-18 05:52,25.5,82,68,2015-07-18 11:36,2.7,160.0,12.3,160.0,2015-07-18 22:01,9.5,3.5,2.0,2015-07-18 19:02,4.5,2015-07-18 18:23,3.6,27.0,14.20,7.6,
2015-07-19,1002.5,1005.6,1005.9,2015-07-19 22:58,1000.6,2015-07-19 01:49,26.8,29.5,2015-07-19 13:51,25.2,2015-07-19 05:35,25.3,92,82,2015-07-19 00:29,5.5,170.0,17.7,190.0,2015-07-19 10:18,35.0,9.5,5.5,2015-07-19 03:00,10.0,2015-07-19 02:54,1.4,10.5,9.04,8.0,
2015-07-20,1007.2,1010.3,1009.0,2015-07-20 22:41,1004.3,2015-07-20 02:15,27.7,30.6,2015-07-20 14:12,24.3,2015-07-20 03:21,24.9,85,71,2015-07-20 15:16,5.0,180.0,18.1,240.0,2015-07-20 02:47,67.0,5.5,14.0,2015-07-20 02:53,29.0,2015-07-20 02:45,0.7,5.3,12.60,9.1,
2015-07-21,1008.7,1011.8,1009.8,2015-07-21 22:05,1007.7,2015-07-21 02:20,29.6,33.0,2015-07-21 14:38,26.9,2015-07-21 05:07,23.2,69,54,2015-07-21 15:06,5.2,170.0,12.9,190.0,2015-07-21 14:27,0.0,0.0,0.0,,0.0,,8.9,66.9,23.48,10.6,
2015-07-22,1008.6,1011.7,1010.3,2015-07-22 22:07,1007.5,2015-07-22 17:36,27.3,31.6,2015-07-22 11:44,24.7,2015-07-22 15:03,23.8,82,68,2015-07-22 00:05,3.8,150.0,11.9,220.0,2015-07-22 10:57,38.0,6.1,6.5,2015-07-22 14:23,23.0,2015-07-22 14:15,1.6,12.0,9.66,10.8,
